folder,psnr,ssim,lpips
04_18_2024_W2_F_Cans3_P_2,6.23839,0.00623,1.03286
04_18_2024_W2_F_Cans_P_2,5.94554,0.01662,1.04767
04_18_2024_W2_F_Chips2_P_2,5.89323,0.02207,1.06919
04_18_2024_W2_F_Chips3_P_2,10.20209,0.30463,0.79365
04_18_2024_W2_F_Chips4_P_2,10.39799,0.24085,0.74678
04_18_2024_W2_F_Chips5_P_2,9.51858,0.22314,0.77258
04_18_2024_W2_F_Chips_P_2,5.83667,0.03046,1.0669
04_18_2024_W2_F_Coffee2_P_3,6.314,0.06284,1.05151
04_18_2024_W2_F_Coffee3_P_3,7.71165,0.13882,1.03151
04_18_2024_W2_F_Coffee4_P_3,11.56504,0.41672,0.81337
04_18_2024_W2_F_Coffee_P_3,9.64841,0.27947,0.75138
04_18_2024_W2_F_Cucumbers1_V_1,10.22468,0.24217,0.76009
04_18_2024_W2_F_Dressing_P_2,5.79904,0.02579,1.01742
04_18_2024_W2_F_Flour1_P_1,9.61335,0.33351,0.84235
04_18_2024_W2_F_GrapeFruit1_F_1,14.078,0.45684,0.72321
04_18_2024_W2_F_GreenPeppers1_F_1,11.87848,0.29677,0.65986
04_18_2024_W2_F_Greens1_V_1,11.24453,0.30583,0.72461
04_18_2024_W2_F_HotSauce1_P_1,10.61905,0.3115,0.76636
04_18_2024_W2_F_Jam1_P_1,8.56303,0.24943,0.84986
04_18_2024_W2_F_Juice_P_3,11.07924,0.3513,0.83331
04_18_2024_W2_F_Ketchup_P_2,5.9461,0.03227,1.03339
04_18_2024_W2_F_Lemons1_F_1,14.68245,0.41263,0.70641
04_18_2024_W2_F_Mangoes1_F_1,12.38448,0.40893,0.74757
04_18_2024_W2_F_Melons1_F_1,14.32814,0.36791,0.7335
04_18_2024_W2_F_Melons2_F_1,13.64144,0.48131,0.6363
04_18_2024_W2_F_Nuts_P_2,5.81528,0.01852,1.02864
04_18_2024_W2_F_Oil_P_3,9.57481,0.29133,0.81836
04_18_2024_W2_F_OliveOil_P_3,6.68738,0.0562,1.00824
04_18_2024_W2_F_OrangeJuice_P_3,10.26877,0.46592,0.81204
04_18_2024_W2_F_Oranges1_F_1,14.03489,0.48751,0.74288
04_18_2024_W2_F_PastaSauce1_P_1,9.20395,0.27776,0.8169
04_18_2024_W2_F_PastaSauce2_P_1,9.15085,0.35432,0.92515
04_18_2024_W2_F_PeanutButter_P_3,8.82218,0.2856,0.82521
04_18_2024_W2_F_Pears1_F_1,14.91503,0.44592,0.60638
04_18_2024_W2_F_Peppers1_F_1,6.86468,0.08898,1.05805
04_18_2024_W2_F_Pickles_P_2,9.1329,0.32858,0.92798
04_18_2024_W2_F_Pineapples1_F_1,11.70578,0.17439,0.68185
04_18_2024_W2_F_Plantains1_F_1,13.85834,0.53963,0.75202
04_18_2024_W2_F_Potatoes1_V_1,13.37071,0.42966,0.66071
04_18_2024_W2_F_Pringles_P_2,9.55613,0.28014,0.8165
04_18_2024_W2_F_Radish1_V_1,13.61296,0.3382,0.65291
04_18_2024_W2_F_Random_P_3,9.5838,0.32541,0.84054
04_18_2024_W2_F_Salsa1_P_1,8.61281,0.28944,0.86027
04_18_2024_W2_F_Snacks_P_2,10.81944,0.30234,0.75376
04_18_2024_W2_F_Soup_P_3,9.65296,0.27552,0.81971
04_18_2024_W2_F_Spices_P_3,9.18964,0.24734,0.81881
04_18_2024_W2_F_Sugar_P_3,9.54817,0.32979,0.81893
04_18_2024_W2_F_Tea_P_3,11.06149,0.47791,0.72953
04_18_2024_W2_F_TomatoCans1_P_1,9.68596,0.25716,0.83221
04_18_2024_W2_F_Tomatoes1_F_1,13.83349,0.46683,0.75087
04_18_2024_W2_F_Vinegar_P_3,5.94339,0.02588,1.0171
04_18_2024_W3_F_Alfredo1_P_1,9.28687,0.27952,0.82418
04_18_2024_W3_F_AppleJuice_P_3,8.92186,0.26277,0.8321
04_18_2024_W3_F_Apples1_F_1,6.00521,0.01077,1.06865
04_18_2024_W3_F_Apples2_F_1,12.13663,0.34727,0.70905
04_18_2024_W3_F_Apples3_F_1,12.6718,0.41215,0.68517
04_18_2024_W3_F_Apples4_F_1,12.97556,0.44273,0.67955
04_18_2024_W3_F_Avacados1_F_1,12.49728,0.33033,0.68414
04_18_2024_W3_F_BBQSauce_P_3,8.99414,0.21976,0.80246
04_18_2024_W3_F_Bagels1_P_1,9.54453,0.24511,0.79921
04_18_2024_W3_F_Bananas1_F_1,12.29636,0.44069,0.78461
04_18_2024_W3_F_Bananas2_F_1,13.54181,0.50677,0.73307
04_18_2024_W3_F_Bread_P_2,9.31459,0.32125,0.81518
04_18_2024_W3_F_Breads1_P_1,10.75002,0.2651,0.75866
04_18_2024_W3_F_Buns1_P_1,9.31781,0.31053,0.79697
04_18_2024_W3_F_CanFruits_P_3,5.92471,0.01742,1.04702
04_18_2024_W3_F_CanSoup2_P_3,9.15464,0.2743,0.8368
04_18_2024_W3_F_CanSoup_P_3,9.26337,0.27295,0.81039
04_18_2024_W3_F_Candy2_P_2,9.37956,0.28419,0.80874
04_18_2024_W3_F_Candy3_P_2,8.53937,0.27362,0.83204
04_18_2024_W3_F_Candy_P_2,8.44147,0.29192,0.84608
04_18_2024_W3_F_Cans_P_2,9.73708,0.34692,0.86972
04_18_2024_W3_F_Cereal_P_2,9.47398,0.30991,0.80083
04_18_2024_W3_F_Chilli_P_3,8.70763,0.2687,0.77084
04_18_2024_W3_F_Chips2_P_2,10.04201,0.33419,0.77323
04_18_2024_W3_F_Chips3_P_2,9.53325,0.25435,0.82827
04_18_2024_W3_F_Chips_P_2,11.41359,0.28186,0.7649
04_18_2024_W3_F_Coffee_P_2,6.06302,0.02986,1.0317
04_18_2024_W3_F_Corn1_F_1,11.16223,0.28353,0.75315
04_18_2024_W3_F_Cucumbers1_F_1,10.93707,0.34289,0.77521
04_18_2024_W3_F_EnergyDrink_P_3,8.67345,0.25278,0.82841
04_18_2024_W3_F_Flour_P_2,10.22036,0.35818,0.79457
04_18_2024_W3_F_Gatorade2_P_3,5.56705,0.02036,1.03076
04_18_2024_W3_F_Gatorade_P_3,6.66016,0.06802,1.03226
04_18_2024_W3_F_Grapefruits1_F_1,12.23416,0.43181,0.75239
04_18_2024_W3_F_GreenPeppers1_F_1,11.94495,0.34106,0.70582
04_18_2024_W3_F_Greens1_V_1,11.60814,0.26054,0.72306
04_18_2024_W3_F_Honey_P_2,6.10721,0.01609,1.01504
04_18_2024_W3_F_HotSauce_P_3,6.08227,0.01945,1.03065
04_18_2024_W3_F_Juice_P_3,8.94299,0.2559,0.82987
04_18_2024_W3_F_Ketchup_P_3,8.66309,0.23885,0.82292
04_18_2024_W3_F_Lemons1_F_1,14.50065,0.44676,0.80409
04_18_2024_W3_F_Limes1_F_1,11.48061,0.32992,0.73037
04_18_2024_W3_F_Mangoes1_F_1,13.81047,0.46369,0.69578
04_18_2024_W3_F_Melons1_F_1,11.38238,0.44259,0.75389
04_18_2024_W3_F_Nectarines1_F_1,10.69908,0.32446,0.77302
04_18_2024_W3_F_Nuts_P_2,6.27868,0.03046,1.01202
04_18_2024_W3_F_Oils2_P_2,9.92815,0.3791,0.77881
04_18_2024_W3_F_Oils3_P_2,6.37601,0.02367,0.99143
04_18_2024_W3_F_Oils_P_2,9.26735,0.29622,0.81349
04_18_2024_W3_F_Onions1_V_1,12.40844,0.48163,0.74491
04_18_2024_W3_F_Oranges1_F_1,12.84425,0.4629,0.73814
04_18_2024_W3_F_PastaSauce1_P_1,9.81253,0.27986,0.84634
04_18_2024_W3_F_PeanutButter_P_2,6.04531,0.03248,1.01459
04_18_2024_W3_F_Pears1_F_1,13.08425,0.41652,0.68414
04_18_2024_W3_F_Peppers1_F_1,13.02148,0.40045,0.69269
04_18_2024_W3_F_Pickles_P_3,8.61479,0.2407,0.83486
04_18_2024_W3_F_Pineapples1_F_1,12.99926,0.30779,0.70574
04_18_2024_W3_F_Potatoes1_V_1,12.32687,0.3916,0.69884
04_18_2024_W3_F_Potatoes2_V_1,11.91679,0.33621,0.71045
04_18_2024_W3_F_Powerade_P_3,8.83504,0.20963,0.81927
04_18_2024_W3_F_Pringles_P_2,9.12089,0.27041,0.80915
04_18_2024_W3_F_Ranch2_P_3,6.12237,0.02103,1.02436
04_18_2024_W3_F_Ranch_P_3,9.23971,0.26654,0.81236
04_18_2024_W3_F_RedOnions1_V_1,12.26835,0.34902,0.64689
04_18_2024_W3_F_Salsa1_P_1,6.14517,0.01314,1.01686
04_18_2024_W3_F_Sauce1_P_1,8.96579,0.26761,0.82369
04_18_2024_W3_F_Spices_P_2,9.12756,0.30221,0.83035
04_18_2024_W3_F_Sugar2_P_2,8.82822,0.31713,0.84955
04_18_2024_W3_F_Sugar_P_2,11.33193,0.38126,0.71502
04_18_2024_W3_F_TomatoCans1_P_1,9.62015,0.23914,0.82914
04_18_2024_W3_F_TomatoCans2_P_1,9.34425,0.26465,0.8076
04_18_2024_W3_F_Tomatoes1_F_1,13.80686,0.39192,0.66853
04_18_2024_W3_F_Tomatoes2_F_1,12.81548,0.40139,0.67766
04_18_2024_W_F_Apples1_F_1,13.1334,0.45588,0.6974
04_18_2024_W_F_Apples2_F_1,13.56795,0.4479,0.70281
04_18_2024_W_F_Apples3_F_1,12.86998,0.41826,0.69488
04_18_2024_W_F_Apples4_F_1,15.11239,0.51819,0.72254
04_18_2024_W_F_Asparagus1_V_1,12.8326,0.2705,0.64833
04_18_2024_W_F_Avacados1_F_1,11.64806,0.29691,0.70367
04_18_2024_W_F_BBQSauce_P_2,9.61234,0.31294,0.83225
04_18_2024_W_F_Bananas1_F_1,12.90451,0.43536,0.723
04_18_2024_W_F_Bananas2_F_1,13.98602,0.49219,0.67086
04_18_2024_W_F_Bread2_P_3,9.47907,0.31926,0.78465
04_18_2024_W_F_Bread_P_3,9.40814,0.26688,0.79693
04_18_2024_W_F_Broccoli1_V_1,13.30342,0.34508,0.736
04_18_2024_W_F_Candy2_P_3,9.35489,0.27534,0.80067
04_18_2024_W_F_Candy3_P_3,9.43853,0.2918,0.83493
04_18_2024_W_F_Candy_P_3,10.14885,0.30722,0.79684
04_18_2024_W_F_Cans2_P_2,10.9152,0.2422,0.81516
04_18_2024_W_F_Cans3_P_2,12.4526,0.40894,0.78057
04_18_2024_W_F_Cans4_P_2,10.28542,0.27879,0.81953
04_18_2024_W_F_Cans5_P_2,11.55958,0.28727,0.73615
04_18_2024_W_F_Cans6_P_2,5.87153,0.0046,1.0512
04_18_2024_W_F_Cans7_P_2,10.29473,0.26729,0.80721
04_18_2024_W_F_Cans_P_2,5.75542,0.0161,1.05563
04_18_2024_W_F_Chiles1_P_1,9.57883,0.31425,0.84719
04_18_2024_W_F_Chips2_P_3,9.32295,0.25151,0.83468
04_18_2024_W_F_Chips_P_3,9.76176,0.27299,0.82117
04_18_2024_W_F_Coconuts1_F_1,12.68348,0.48034,0.64516
04_18_2024_W_F_Coffee2_P_2,6.08723,0.01108,1.03802
04_18_2024_W_F_Coffee_P_2,5.69942,0.02219,1.04761
04_18_2024_W_F_Condiments_P_2,10.36671,0.28666,0.75811
04_18_2024_W_F_Corn1_F_1,13.18626,0.3545,0.72203
04_18_2024_W_F_Cucumbers1_V_1,11.51595,0.32803,0.70039
04_18_2024_W_F_Doritos_P_3,9.00535,0.19875,0.79912
04_18_2024_W_F_Flour1_P_1,11.16717,0.35495,0.79781
04_18_2024_W_F_Flour_P_2,14.73994,0.47864,0.66848
04_18_2024_W_F_Garlic1_V_1,13.05947,0.45863,0.63716
04_18_2024_W_F_GrapeFruit1_F_1,12.70705,0.41853,0.71158
04_18_2024_W_F_GreenPeppers1_F_1,12.54519,0.31071,0.61798
04_18_2024_W_F_Greens1_V_1,11.14953,0.28138,0.69418
04_18_2024_W_F_Greens2_V_1,14.48793,0.4864,0.65983
04_18_2024_W_F_Jam_P_3,8.93893,0.30778,0.77999
04_18_2024_W_F_Lemons1_F_1,5.98029,0.07742,1.10165
04_18_2024_W_F_Limes1_F_1,13.20548,0.39671,0.77572
04_18_2024_W_F_MacAndCheese1_P_1,5.91375,0.0179,1.06892
04_18_2024_W_F_Mangoes1_F_1,15.85898,0.54776,0.5632
04_18_2024_W_F_Melons1_F_1,14.94294,0.56029,0.63321
04_18_2024_W_F_Melons2_F_1,15.60763,0.54175,0.6101
04_18_2024_W_F_Mustard_P_2,8.77355,0.14902,0.72109
04_18_2024_W_F_Nectarines1_F_1,15.26167,0.59742,0.6978
04_18_2024_W_F_Nuts1_P_1,9.47186,0.36758,0.84933
04_18_2024_W_F_Oil_P_3,10.64581,0.32243,0.81492
04_18_2024_W_F_Oils_P_2,5.87646,0.01,1.04539
04_18_2024_W_F_Olive_P_3,11.30818,0.38534,0.74842
04_18_2024_W_F_Onions1_V_1,14.42429,0.4686,0.66146
04_18_2024_W_F_Oranges1_F_1,13.21119,0.47831,0.73963
04_18_2024_W_F_PastaSauce5_P_2,null,null,null
04_18_2024_W_F_PeanutButter_P_3,9.37633,0.27756,0.81143
04_18_2024_W_F_Pickles_P_2,10.05122,0.33655,0.8251
04_18_2024_W_F_Pineapples1_F_1,5.65809,0.00621,1.03647
04_18_2024_W_F_Plantains1_F_1,17.08339,0.61966,0.51176
04_18_2024_W_F_Ranch_P_2,5.81072,0.01306,1.01792
04_18_2024_W_F_Random_P_3,9.47507,0.30612,0.80959
04_18_2024_W_F_RedOnions1_V_1,12.25493,0.36834,0.71254
04_18_2024_W_F_Salsa_P_3,5.54393,0.00275,0.943
04_18_2024_W_F_Snacks_P_3,9.91285,0.2757,0.81257
04_18_2024_W_F_Spices1_P_1,9.37943,0.2507,0.79813
04_18_2024_W_F_Spices_P_3,9.0794,0.27159,0.73097
04_18_2024_W_F_Sugar_P_2,12.11873,0.40164,0.802
04_18_2024_W_F_Sugar_P_3,9.02468,0.36307,0.79083
04_18_2024_W_F_Syrup1_P_1,10.34581,0.32131,0.75469
04_18_2024_W_F_Tomatoes1_F_1,12.1522,0.35559,0.70856
04_18_2024_W_F_Tomatoes2_F_1,12.36528,0.40388,0.74857
04_18_2024_W_F_Tortillas1_P_1,10.36315,0.28489,0.71856
04_18_2024_W_F_Tostitos2_P_3,11.65446,0.32499,0.88518
04_18_2024_W_F_Tostitos_P_3,10.09841,0.26638,0.81146
04_18_2024_W_F_Various2_P_2,11.59462,0.4152,0.92059
04_18_2024_W_F_Various_P_2,5.72054,0.01421,1.03974
04_18_2024_W_F_Vinegar_P_3,9.82288,0.34472,0.8178
04_19_2024_S2_F_Apples1_F_1,12.64376,0.39515,0.73422
04_19_2024_S2_F_Apples2_F_1,13.51873,0.47154,0.82457
04_19_2024_S2_F_Apples_F_2,11.70956,0.44093,0.71935
04_19_2024_S2_F_Avacados1_F_1,5.78126,0.00695,1.03567
04_19_2024_S2_F_Bananas1_F_1,11.59107,0.34315,0.70437
04_19_2024_S2_F_Cans2_P_2,6.79363,0.01693,0.89887
04_19_2024_S2_F_Cans_P_2,9.66508,0.28232,0.80023
04_19_2024_S2_F_Chips2_P_3,9.59694,0.24957,0.81789
04_19_2024_S2_F_Chips3_P_3,9.73522,0.27446,0.82393
04_19_2024_S2_F_Chips4_P_3,9.80393,0.30292,0.82335
04_19_2024_S2_F_Chips5_P_3,9.57364,0.27739,0.83019
04_19_2024_S2_F_Chips_P_3,10.0118,0.27878,0.82366
04_19_2024_S2_F_Drinks_P_2,9.33164,0.28196,0.81531
04_19_2024_S2_F_Flour1_P_1,10.05979,0.26415,0.80361
04_19_2024_S2_F_FruitCans1_P_1,9.57074,0.26302,0.84484
04_19_2024_S2_F_Greens1_V_1,11.30741,0.33418,0.78332
04_19_2024_S2_F_Greens2_V_1,10.48156,0.27184,0.7623
04_19_2024_S2_F_Jam1_P_1,9.40712,0.25447,0.81353
04_19_2024_S2_F_Juice1_P_1,5.89313,0.01612,1.03141
04_19_2024_S2_F_Juice2_P_1,9.99697,0.23917,0.80544
04_19_2024_S2_F_Lemons1_F_1,13.80138,0.45883,0.8599
04_19_2024_S2_F_Mayo_P_2,5.53498,0.01871,1.02857
04_19_2024_S2_F_Melons1_F_1,13.79203,0.49422,0.68569
04_19_2024_S2_F_Oil1_P_1,10.08099,0.26553,0.79868
04_19_2024_S2_F_Onions1_V_1,10.36491,0.36536,0.78793
04_19_2024_S2_F_Onions2_V_1,11.79791,0.44998,0.76801
04_19_2024_S2_F_Onions3_V_1,11.42707,0.35068,0.74517
04_19_2024_S2_F_Oranges1_F_1,13.42553,0.48479,0.73176
04_19_2024_S2_F_PastaSauce_P_2,10.44268,0.32946,0.8622
04_19_2024_S2_F_Salsa_P_2,9.54792,0.24826,0.81599
04_19_2024_S2_F_Sauce1_P_1,9.02811,0.23195,0.829
04_19_2024_S2_F_Sauce_P_2,8.74855,0.23643,0.82948
04_19_2024_S2_F_Spices_P_3,9.25232,0.25772,0.83273
04_19_2024_S2_F_Tomatoes1_F_1,12.19802,0.29866,0.71712
04_19_2024_S2_F_Vinegar_P_3,9.6064,0.24961,0.79581
04_19_2024_S_F_Bananas1_F_1,11.48959,0.33839,0.71571
04_19_2024_S_F_Fruits1_F_1,13.43371,0.47302,0.72986
04_19_2024_S_F_Greens_V_2,6.11089,0.01034,1.00729
04_19_2024_S_F_Melons_F_2,5.59405,0.00845,1.03869
04_19_2024_S_F_OliveOil_P_3,9.41679,0.29306,0.81801
04_19_2024_W4_F_Apples1_F_1,12.9983,0.46411,0.81236
04_19_2024_W4_F_Apples2_F_1,12.13648,0.41749,0.71986
04_19_2024_W4_F_Avacados1_F_1,12.58191,0.31227,0.66907
04_19_2024_W4_F_Bananas1_F_1,13.40914,0.45971,0.69922
04_19_2024_W4_F_Bananas2_F_1,11.88692,0.37912,0.69997
04_19_2024_W4_F_CanBeans2_P_3,9.48331,0.28831,0.80804
04_19_2024_W4_F_CanBeans_P_3,6.46988,0.05315,1.02939
04_19_2024_W4_F_CanTomato_P_3,9.55662,0.23423,0.81805
04_19_2024_W4_F_Chips_P_3,9.78603,0.31188,0.77916
04_19_2024_W4_F_Gourds1_F_1,14.1164,0.488,0.7008
04_19_2024_W4_F_Grapefruits1_F_1,12.99082,0.47576,0.71906
04_19_2024_W4_F_Greens1_V_1,6.31193,0.01075,0.99647
04_19_2024_W4_F_Greens2_V_1,11.89778,0.26555,0.70583
04_19_2024_W4_F_Juices_P_3,9.08736,0.31047,0.85914
04_19_2024_W4_F_Lemons1_F_1,14.50186,0.5164,0.67169
04_19_2024_W4_F_Melons1_F_1,12.37462,0.46879,0.70165
04_19_2024_W4_F_MixedNuts_P_3,9.3016,0.27994,0.80895
04_19_2024_W4_F_Nectarines1_F_1,13.29402,0.39473,0.66505
04_19_2024_W4_F_Onions1_V_1,11.09233,0.35567,0.78712
04_19_2024_W4_F_Onions2_V_1,4.62722,0.00489,1.03762
04_19_2024_W4_F_Oranges1_F_1,12.4114,0.4543,0.74954
04_19_2024_W4_F_OrganicBananas1_F_1,12.49245,0.36782,0.69296
04_19_2024_W4_F_Pears1_F_1,11.54322,0.39163,0.74552
04_19_2024_W4_F_Peppers1_F_1,10.37298,0.32751,0.7947
04_19_2024_W4_F_Pineapples1_F_1,12.36813,0.27652,0.68104
04_19_2024_W4_F_Plantains1_F_1,5.72732,0.01789,1.0573
04_19_2024_W4_F_Plums1_F_1,12.23473,0.30343,0.69927
04_19_2024_W4_F_Plums2_F_1,11.07391,0.35458,0.71272
04_19_2024_W4_F_Potatoes1_V_1,10.75547,0.41814,0.8142
04_19_2024_W4_F_Random_P_3,9.41899,0.2872,0.81182
04_19_2024_W4_F_RedOnions1_V_1,11.77548,0.33699,0.67413
04_19_2024_W4_F_Salsa_P_3,8.90039,0.27705,0.83821
04_19_2024_W4_F_Sauce_P_3,10.37912,0.31296,0.80622
04_19_2024_W4_F_Soup_P_3,9.37597,0.2326,0.82203
04_19_2024_W4_F_Tomatoes1_F_1,11.47526,0.33999,0.76916
04_19_2024_W4_F_Tomatoes2_F_1,13.3997,0.40383,0.65294
04_19_2024_W4_F_Watermelons1_F_1,11.79423,0.40904,0.75822
04_19_2024_W_F_Bread_P_2,5.83526,0.01336,1.03178
04_19_2024_W_F_Coffee_P_2,11.17566,0.32897,0.77867
04_19_2024_W_F_Dressings_P_2,6.12451,0.02088,1.03041
04_19_2024_W_F_Jelly_P_2,9.5187,0.30551,0.84409
04_19_2024_W_F_Ketchup_P_2,9.10073,0.29326,0.81327
04_19_2024_W_F_Oils_P_2,6.54512,0.01043,1.05687
04_19_2024_W_F_Pickles_P_2,9.34062,0.29518,0.79932
04_19_2024_W_F_Ranch_P_2,9.25584,0.26622,0.7864
04_19_2024_W_F_Sauce_P_2,10.59436,0.32123,0.83317
04_19_2024_W_F_Spices_P_2,10.56342,0.29643,0.72228
04_19_2024_W_F_Sugar_P_2,5.54478,0.01268,1.01846
